entity1,entity2,measure
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interphase_chromosome,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interphase_Chromosome,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cochlear_inner_hair_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inner_Hair_Cell_of_the_Organ_of_the_Corti,0.75
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lower_limb,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lower_Extremity,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_component,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cell_Structure,0.24
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Iliacus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Iliacus,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nucleus,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skeletal_muscle_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Skeletal_Fiber,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Atlas,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Atlas_of_the_Vertebra,0.38
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Central_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Central_Sulcus_of_Rolando,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Soft_palate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Soft_Palate,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fourth_lumbar_vertebra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#L4_Vertebra,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscularis_mucosae_of_small_intestine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Small_Intestinal_Muscularis_Mucosa,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Peduncle_of_midbrain,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Crus_Cerebri,0.31
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hemidesmosome,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hemidesmosome,0.73
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_epigastric_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Deep_Epigastric_Vein,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ligament_of_liver,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Liver_Ligament,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nucleotide,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nucleotides,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Musculature_of_neck,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Neck_Muscle,0.48
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proline,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Proline,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cavity_of_body_of_uterus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endometrial_Cavity,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bronchus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bronchus,0.77
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Medial_plantar_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Medial_Plantar_Artery,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_common_carotid_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Right_Common_Carotid_Artery,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_ovary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Ovary,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Segment_of_aorta,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Aortic_Segment,0.91
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Supra_orbital_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Supra-orbital_Vein,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Great_cerebral_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Great_Cerebral_Vein_of_Galen,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Metacarpophalangeal_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Metacarpophalangeal_Joint,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Secondary_dentition,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Permanent_Tooth,0.4
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Respiratory_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Respiratory_System,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_anal_columns,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anal_Column,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Omentum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Omentum,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mandible,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mandible,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#High_densitiy_lipoprotein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#High_Density_Lipoprotein,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vinculin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vinculin,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Alpha_adrenergic_receptor,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Alpha_Adrenergic_Receptor,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Incisor_tooth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Incisor,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Incus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Incus,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_splenic_trabeculae,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Splenic_Trabecula,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Prostatic_stroma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prostatic_Stroma,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Back_of_abdomen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lumbar_Region,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Chemokine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chemokine,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_thoracic_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Internal_Mammary_Artery,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gluteus_maximus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gluteus_Maximus,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Duodenal_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Brunner_s_Gland,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Outer,0.09
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thymic_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thymic_Vein,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_body,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Perikaryon,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_vestibular_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lateral_Vestibular_Nucleus,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trapezium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Trapezial_Bone,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_pancreatic_islets,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endocrine_Pancreas,0.22
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Threonine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Threonine,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Caudal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Caudad,0.43
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nuclear_matrix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nuclear_Matrix,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gastrocnemius,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gastrocnemius_Muscle,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cochlear_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cochlear_Nucleus,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Falx_cerebri,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Falx_Cerebri,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Arachnoid_granulation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Arachnoid_Villus,0.29
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_cranial_nerves,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cranial_Nerve,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Commissure,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Commissure,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sternum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sternum,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Caudal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Caudal,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mitochondrion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mitochondrion,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pericallosal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pericallosal_Artery,0.69
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hematopoietic_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hematopoietic_System,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_surface_of_stomach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Posterior_Surface_of_the_Stomach,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interstitial_cell_of_pineal_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interstitial_Cell_of_the_Pineal_Gland,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Visual_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Visual_Pathway,0.25
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Periosteal_dura,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Periosteal_Layer_of_the_Dura_Mater,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glandular_cell_of_large_intestine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Large_Intestinal_Glandular_Cell,0.79
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Prickle_cell_layer_of_epidermis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Stratum_Spinosum,0.47
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mesentery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mesenteric,0.44
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_ureter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Ureter,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Back,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_lip,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Skin_of_the_Lip,0.67
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Respiratory_bronchiole,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Respiratory_Bronchiole,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Diaphysis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Diaphysis_of_the_Bone,0.41
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Axoaxonic_synapse,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Axoaxonic_Synapse,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pelvic_lymph_node,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pelvic_Lymph_Node,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_renal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Left_Renal_Vein,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Abdomen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abdominal_Cavity,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_foliate_papillae,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Foliate_Papilla,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trigeminal_motor_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Motor_Nucleus_of_the_Trigeminal_Nerve,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pisiform,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pisiform_Bone,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Submandibular_duct,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Submandibular_Duct,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa_of_urinary_bladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bladder_Mucosa,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Crico_oesophageal_tendon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cricoesophageal_Tendon,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Salivary_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Salivary_Gland,0.83
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Chromaffin_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chromaffin_Cell,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mannose,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mannose,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Umbilical_cord,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Umbilical_Cord,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Palatine_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Palatine_Bone,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Aqueous_humor_of_eyeball,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Aqueous_Humor,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Branch_of_vertebral_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vertebral_Artery_Branch,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glandular_cell_of_endometrium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endometrial_Cell,0.74
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ovarian_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ovarian_Vein,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_cerebellar_veins,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cerebellar_Vein,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Leg,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Leg,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cortex_of_thymus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thymus_Cortex,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Common_iliac_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Common_Iliac_Vein,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Central_retinal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Retinal_Artery,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Extracellular_space,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Extracellular_Space,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Laryngeal_saccule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Laryngeal_Ventricle,0.32
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mitochondrial_deoxyribonucleic_acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mitochondrial_DNA,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_anal_sphincter,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Internal_Anal_Sphincter,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Steroid_hormone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Steroid_Hormone,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Distal_phalanx_of_finger,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Distal_Phalanx_of_the_Hand,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_ciliary_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gland_of_Moll,0.42
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tectal_plate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Corpora_Quadrigemina,0.35
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_bursae,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Synovial_Bursa,0.2
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thoracic_vertebral_column,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Spine,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transitional_epithelium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transitional_Epithelium,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_granular_layer_of_cerebral_cortex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#External_Granular_Layer,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_circular_folds_of_small_intestine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Valve_of_Kerckring,0.41
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Basilic_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Basilic_Vein,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_epididymis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_of_the_Epididymis,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bronchiole,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bronchiole,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pillar_cell_of_cochlea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pillar_Cell,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acromioclavicular_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acromioclavicular_Joint,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelial_cell_of_renal_tubule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Cell,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cartilage_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cartilagenous_Tissue,0.72
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endosteal_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endosteal_Cell,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_oblique,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Oblique_Muscle,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Valine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Valine,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lymph,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lymph,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dopamine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dopamine,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Premolar_tooth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bicuspid_Tooth,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Erythroid_progenitor_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Erythroid_Progenitor_Cell,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lateral_Ventricle,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lumbar_vertebral_column,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lumbar_Vertebra,0.48
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tibial_collateral_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Medial_Collateral_Ligament_of_the_Knee,0.43
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oligodendrocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Oligodendroglia_Cell,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_nares,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nostril,0.48
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Helix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Helix,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Brainstem,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Brain_Stem,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Head_of_humerus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Head_of_the_Humerus,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pancreatic_juice,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pancreatic_Secretion,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superficial,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superficial,0.5
